"geolocation_zip_code_prefix,""geolocation_lat"",""geolocation_lng"",""geolocation_city"",""geolocation_state"""
01407,-23.580712008280663,-46.68009973264493,sao paulo,SP
01405,-23.565863985573273,-46.655841851087835,sao paulo,SP
01415,-23.555738221478475,-46.66118186747646,sao paulo,SP
01420,-23.567609796843396,-46.653092360263095,sao paulo,SP
01455,-23.580623083348367,-46.693059416228515,s?œo paulo,SP
01454,-23.584357362196332,-46.68776135068381,s?œo paulo,SP
01451,-23.574397606005995,-46.68886452362485,s?œo paulo,SP
01452,-23.575161803220027,-46.688007164031376,sao paulo,SP
01451,-23.576546220930204,-46.68748828587913,sao paulo,SP
01424,-23.565271673322215,-46.66432310407414,sao paulo,SP
01407,-23.577273911189312,-46.67300311656761,sao paulo,SP
01403,-23.569798295314175,-46.65441267915058,s?œo paulo,SP
01422,-23.56681113350449,-46.657802231201984,sao paulo,SP
01416,-23.55715248848746,-46.66454243060768,sao paulo,SP
01451,-23.58301175810552,-46.68404009158583,sao paulo,SP
01415,-23.55164908826243,-46.65431204440535,sao paulo,SP
01417,-23.55994933083273,-46.66807351595592,sao paulo,SP
01423,-23.56976284096028,-46.6560438270818,s?œo paulo,SP
01452,-23.570810444514542,-46.69077501106554,sao paulo,SP
01455,-23.58001631952884,-46.69232080159566,sao paulo,SP
01448,-23.581135131831054,-46.6831096655606,s?œo paulo,SP
01403,-23.567302865110523,-46.65205443741703,sao paulo,SP
01416,-23.557828379133216,-46.665211872323894,sao paulo,SP
01453,-23.5840359165843,-46.68670290914759,sao paulo,SP
01420,-23.569103137659432,-46.65120326741303,sao paulo,SP
01432,-23.57725138496159,-46.667671286571604,sao paulo,SP
01442,-23.57727900360668,-46.69256306564139,sao paulo,SP
01421,-23.562331512897508,-46.66120425339033,s?œo paulo,SP
01440,-23.567021749091158,-46.6765554857175,sao paulo,SP
01451,-23.57054369248079,-46.69129667943905,sao paulo,SP
01454,-23.582599229528547,-46.68734709409082,sao paulo,SP
01451,-23.584755467943907,-46.68210528059899,sao paulo,SP
01415,-23.564036525939258,-46.669872047752214,s?œo paulo,SP
01423,-23.57275967332221,-46.65468402025509,sao paulo,SP
01422,-23.56681113350449,-46.657802231201984,sao paulo,SP
01414,-23.563046169023046,-46.66708262476193,sao paulo,SP
01421,-23.56194547599399,-46.66172873550115,sao paulo,SP
01401,-23.569747571977178,-46.651003571977185,sao paulo,SP
01423,-23.56925744827841,-46.6567382811089,sao paulo,SP
01443,-23.567631255063777,-46.68218656855557,sao paulo,SP
01420,-23.55792442492354,-46.664368658895484,sao paulo,SP
01410,-23.562177569796336,-46.66024258771416,sao paulo,SP
01451,-23.583566776299826,-46.68292862836861,sao paulo,SP
01406,-23.577966932829394,-46.675048070084806,sao paulo,SP
01423,-23.563529475993985,-46.663178709965926,sao paulo,SP
01417,-23.561806924779304,-46.66599226879801,s?œo paulo,SP
01405,-23.56228334776961,-46.652439698857435,sao paulo,SP
01422,-23.568132698857436,-46.65626352025511,s?œo paulo,SP
01425,-23.57140126977895,-46.659833795314185,sao paulo,SP
01423,-23.571789150701182,-46.654960059264745,sao paulo,SP
01407,-23.578271067170608,-46.674799564804665,sao paulo,SP
01409,-23.55910483957529,-46.655777901205994,s?œo paulo,SP
01423,-23.572372673322207,-46.655121494719864,sao paulo,SP
01406,-23.580426572854766,-46.679571534277784,sao paulo,SP
01415,-23.55266979739166,-46.65581891035259,sao paulo,SP
01444,-23.57055155037795,-46.684618679439055,s?œo paulo,SP
01406,-23.56685473022105,-46.65899123703038,sao paulo,SP
01452,-23.579209792111527,-46.68555603246011,sao paulo,SP
01452,-23.58204451956261,-46.6838438845289,sao paulo,SP
01418,-23.56312173510022,-46.656566708353616,sao paulo,SP
01407,-23.56958354604671,-46.66124996542438,sao paulo,SP
01436,-23.568730302527538,-46.666872723007685,sao paulo,SP
01423,-23.569655856512174,-46.65813309922671,sao paulo,SP
01407,-23.572143094090812,-46.66438374632119,sao paulo,SP
01424,-23.56698221732353,-46.662491147382966,sao paulo,SP
01423,-23.570726176236406,-46.65691084970284,sao paulo,SP
01419,-23.567939727451087,-46.65079895850885,sao paulo,SP
01410,-23.562177569796336,-46.66024258771416,sao paulo,SP
01421,-23.559395647786985,-46.66451307853892,sao paulo,SP
01418,-23.56312173510022,-46.656566708353616,s?œo paulo,SP
01430,-23.56864709241738,-46.67263049180569,sao paulo,SP
01455,-23.582607087425718,-46.690005284898156,sao paulo,SP
01416,-23.560576544261114,-46.66814352943035,sao paulo,SP
01419,-23.568841927837724,-46.64971157216226,sao paulo,SP
01419,-23.567939727451087,-46.65079895850885,s?œo paulo,SP
01415,-23.558077115859284,-46.66356920730935,s?œo paulo,SP
01417,-23.537562060384843,-46.667664714281585,sao paulo,SP
01456,-23.578584862888825,-46.68999571412088,sao paulo,SP
01452,-23.579209792111527,-46.68555603246011,sao paulo,SP
01420,-23.55792442492354,-46.664368658895484,sao paulo,SP
01423,-23.56465967332221,-46.66179499471987,sao paulo,SP
01457,-23.57401606910385,-46.69453670053087,sao paulo,SP
01415,-23.552194977234734,-46.65508094116792,sao paulo,SP
01444,-23.574489087425707,-46.683746759362926,s?œo paulo,SP
01407,-23.580712008280663,-46.68009973264493,sao paulo,SP
01435,-23.577563441023692,-46.67128941716192,sao paulo,SP
01451,-23.57433369447675,-46.6889035806705,sao paulo,SP
01409,-23.568135495700822,-46.66447200721337,sao paulo,SP
01407,-23.577202445467098,-46.672631077990644,s?œo paulo,SP
01402,-23.567787000000003,-46.649099250000006,sao paulo,SP
01451,-23.583566776299826,-46.68292862836861,sao paulo,SP
01410,-23.562466386346568,-46.660461365110514,s?œo paulo,SP
01402,-23.567787000000003,-46.649099250000006,s?œo paulo,SP
01423,-23.57077235942636,-46.65499045420968,sao paulo,SP
01405,-23.570506948929552,-46.66038402123606,s?œo paulo,SP
01435,-23.58042683458363,-46.67075084776962,sao paulo,SP
01409,-23.55910483957529,-46.655777901205994,sao paulo,SP
01403,-23.56817061642339,-46.65411508728148,sao paulo,SP
01456,-23.575030763258084,-46.69184682209016,s?œo paulo,SP
01403,-23.569798295314175,-46.65441267915058,sao paulo,SP
01404,-23.5663299528247,-46.653623267268806,sao paulo,SP
01401,-23.583534752350896,-46.669165470076585,sao paulo,SP
01453,-23.58067163641869,-46.68355449042071,sao paulo,SP
01453,-23.584872865398985,-46.68632866457965,sao paulo,SP
01402,-23.58406691212703,-46.66998067037748,sao paulo,SP
01403,-23.56907746739564,-46.65302932889948,sao paulo,SP
01432,-23.57968945322872,-46.663732598245744,sao paulo,SP
01452,-23.570810444514542,-46.69077501106554,sao paulo,SP
01416,-23.560151343874466,-46.667709869005655,sao paulo,SP
01449,-23.57928241020835,-46.68276551762936,sao paulo,SP
01411,-23.5641124118818,-46.6645303395753,sao paulo,SP
01415,-23.551877944486147,-46.65470039009749,sao paulo,SP
01422,-23.563830531219377,-46.66113179724742,sao paulo,SP
01414,-23.562344336661106,-46.666340376219026,sao paulo,SP
01425,-23.572027278377295,-46.661151258670465,sao paulo,SP
01423,-23.571875085204006,-46.65371398459232,s?œo paulo,SP
01452,-23.57052612294425,-46.69093682249417,sao paulo,SP
01435,-23.578859913122542,-46.66926988135491,sao paulo,SP
01416,-23.560576544261114,-46.66814352943035,sao paulo,SP
01422,-23.56530141771018,-46.659558844855404,sao paulo,SP
01434,-23.56863878234703,-46.67754683836291,sao paulo,SP
01456,-23.575134697760923,-46.69001832930353,sao paulo,SP
01419,-23.56842606272721,-46.65023145559464,sao paulo,SP
01443,-23.570644358589647,-46.68947831334757,sao paulo,SP
01422,-23.566859906457445,-46.65767222494091,s?œo paulo,SP
01455,-23.57972914423285,-46.690867337057014,s?œo paulo,SP
01423,-23.56449732667778,-46.662081479744884,sao paulo,SP
01416,-23.562148714409336,-46.66969420760002,sao paulo,SP
01452,-23.57052612294425,-46.69093682249417,sao paulo,SP
01442,-23.56370226740048,-46.67529085698279,sao paulo,SP
01452,-23.57793770107913,-46.686368043568635,sao paulo,SP
01415,-23.557744127988823,-46.66321502930168,sao paulo,SP
01426,-23.568276436032036,-46.663182837642054,sao paulo,SP
01419,-23.566713862340556,-46.6522682581222,sao paulo,SP
01420,-23.558157534277793,-46.6641021844307,sao paulo,SP
01451,-23.56877109402775,-46.69239952890335,sao paulo,SP
01403,-23.572712755756264,-46.65741173703036,sao paulo,SP
01455,-23.583102903975938,-46.68976694630383,sao paulo,SP
01422,-23.568132698857436,-46.65626352025511,s?œo paulo,SP
01403,-23.568311630850108,-46.653926543424404,sao paulo,SP
01425,-23.5722744276935,-46.65887004717532,sao paulo,SP
01452,-23.57598075131287,-46.68753613737096,sao paulo,SP
01411,-23.568546850380155,-46.66483313596545,sao paulo,SP
01450,-23.578738564256415,-46.68350597515727,s?œo paulo,SP
01456,-23.577821873997316,-46.690157645709526,sao paulo,SP
01423,-23.569413150701184,-46.65830346627046,s?œo paulo,SP
01455,-23.580333156818018,-46.69279193727278,sao paulo,SP
01403,-23.567302865110523,-46.65205443741703,sao paulo,SP
01403,-23.5675828395753,-46.652323462952225,sao paulo,SP
01416,-23.55715248848746,-46.66454243060768,sao paulo,SP
01443,-23.567268402177596,-46.68490776931483,sao paulo,SP
01415,-23.563777558687836,-46.66960354053886,sao paulo,SP
01415,-23.558831696087477,-46.664393725921855,sao paulo,SP
01452,-23.570810444514542,-46.69077501106554,sao paulo,SP
01418,-23.56312173510022,-46.656566708353616,sao paulo,SP
01422,-23.559622596716544,-46.66616316957131,sao paulo,SP
01416,-23.557162537047756,-46.6646240111085,sao paulo,SP
01472,-23.57054369248079,-46.69129667943905,sao paulo,SP
01439,-23.567529145950274,-46.673581092273075,sao paulo,SP
01451,-23.583016351192377,-46.68314824319781,sao paulo,SP
01443,-23.567268402177596,-46.68490776931483,s?œo paulo,SP
01424,-23.565993191788298,-46.66360018013153,s?œo paulo,SP
01426,-23.5679695567546,-46.66345362960935,sao paulo,SP
01425,-23.573284910352584,-46.6592021873449,s?œo paulo,SP
01418,-23.5717624232501,-46.64577331320336,s?œo paulo,SP
01425,-23.57264641326678,-46.6605137514571,sao paulo,SP
01419,-23.564184946159592,-46.6552885649489,s?œo paulo,SP
01414,-23.556415159039716,-46.660064878152255,sao paulo,SP
01421,-23.565206860118856,-46.657037980985656,sao paulo,SP
01402,-23.567787000000003,-46.649099250000006,sao paulo,SP
01435,-23.58151925301514,-46.66800493760132,sao paulo,SP
01415,-23.551877944486147,-46.65470039009749,sao paulo,SP
01403,-23.56885555842803,-46.65508769400999,sao paulo,SP
01401,-23.583534752350896,-46.669165470076585,sao paulo,SP
01403,-23.56454189785911,-46.649343488487474,sao paulo,SP
01409,-23.557720976686483,-46.65539134248949,sao paulo,SP
01418,-23.560526305297497,-46.65943457423973,sao paulo,SP
01425,-23.571535546771276,-46.65970190175425,sao paulo,SP
01410,-23.564850579519863,-46.662951091032376,sao paulo,SP
01407,-23.57806095449813,-46.67446625116864,sao paulo,SP
01408,-23.56881793450282,-46.662780311125864,sao paulo,SP
01446,-23.574892851232057,-46.673769416036734,sao paulo,SP
01416,-23.562752281695516,-46.670413289081765,sao paulo,SP
01423,-23.56465967332221,-46.66179499471987,sao paulo,SP
01422,-23.560485706070796,-46.66519355300368,sao paulo,SP
01423,-23.566859140717863,-46.65946115459632,sao paulo,SP
01409,-23.55853399417161,-46.65555992714525,sao paulo,SP
01415,-23.551950918950922,-46.65478139009748,sao paulo,SP
01445,-23.568346382739897,-46.689105430896134,sao paulo,SP
01442,-23.56370226740048,-46.67529085698279,sao paulo,SP
01423,-23.56976284096028,-46.6560438270818,s?œo paulo,SP
01403,-23.569789704685814,-46.6544902625656,sao paulo,SP
01410,-23.562466386346568,-46.660461365110514,sao paulo,SP
01431,-23.57604471440934,-46.665092734116186,sao paulo,SP
01453,-23.58542012738765,-46.687515893704145,sao paulo,SP
01423,-23.570853390789967,-46.6542284454671,sao paulo,SP
01435,-23.578859913122542,-46.66926988135491,sao paulo,SP
01419,-23.558221958653075,-46.662159975445725,sao paulo,SP
01452,-23.575225693865775,-46.68795706189048,sao paulo,SP
01423,-23.569413150701184,-46.65830346627046,sao paulo,SP
01417,-23.569464132667775,-46.471156800305835,s?œo paulo,SP
01405,-23.572107387731553,-46.661972908967606,sao paulo,SP
01445,-23.573199101852428,-46.686583335420366,sao paulo,SP
01449,-23.57928241020835,-46.68276551762936,s?œo paulo,SP
01412,-23.56322722730685,-46.66558315029714,sao paulo,SP
01403,-23.57011304385708,-46.654730953228736,sao paulo,SP
01403,-23.56817061642339,-46.65411508728148,sao paulo,SP
01452,-23.570810444514542,-46.69077501106554,sao paulo,SP
01422,-23.564082531219366,-46.66083479724743,s?œo paulo,SP
01421,-23.562603450458763,-46.660979184430715,sao paulo,SP
01423,-23.57086177269314,-46.65683162476192,sao paulo,SP
01422,-23.565957694702494,-46.65880242576025,sao paulo,SP
01403,-23.569240441860416,-46.65284130336427,sao paulo,SP
01423,-23.56436269496229,-46.662132516359954,sao paulo,SP
01411,-23.562987402158274,-46.663442894540886,sao paulo,SP
01403,-23.56846589785911,-46.653163988487464,sao paulo,SP
01405,-23.565713039961945,-46.65577318166076,s?œo paulo,SP
01403,-23.5700047853519,-46.6545813263951,s?œo paulo,SP
01424,-23.56711383374691,-46.66227234540367,sao paulo,SP
01417,-23.561598866495498,-46.666202710514185,sao paulo,SP
01404,-23.5663299528247,-46.653623267268806,sao paulo,SP
01415,-23.5526987463212,-46.65589893588782,sao paulo,SP
01401,-23.57538559651848,-46.65718691736133,sao paulo,SP
01455,-23.5779184449112,-46.6945435841335,sao paulo,SP
01451,-23.574188189566605,-46.688949072999,sao paulo,SP
01408,-23.56566665612553,-46.65954318206478,sao paulo,SP
01412,-23.560957529834386,-46.66323201832187,sao paulo,SP
01454,-23.581404265195992,-46.684627743096335,sao paulo,SP
01424,-23.568500472935565,-46.66072140660166,sao paulo,SP
01408,-23.56988959533156,-46.66398412046275,s?œo paulo,SP
01417,-23.56239157813488,-46.66537964446876,sao paulo,SP
01405,-23.56159339716661,-46.651906984880796,sao paulo,SP
01403,-23.569959981678135,-46.654661597841724,sao paulo,SP
01415,-23.55215376963473,-46.65676609019566,sao paulo,SP
01415,-23.555907764094805,-46.661284698020715,sao paulo,SP
01427,-23.56383177823307,-46.6725969539212,sao paulo,SP
01421,-23.565358896474127,-46.65789022009349,sao paulo,SP
01408,-23.567174518725885,-46.661180971146564,sao paulo,SP
01454,-23.582599229528547,-46.68734709409082,sao paulo,SP
01420,-23.567698163194656,-46.65289518359399,sao paulo,SP
01417,-23.559522191788307,-46.668631180131534,sao paulo,SP
01403,-23.56924126977896,-46.65386075575626,s?œo paulo,SP
01441,-23.577709985861734,-46.69330789771487,sao paulo,SP
01416,-23.561851714409332,-46.669383707600005,sao paulo,SP
01421,-23.567021403543258,-46.65588542102838,sao paulo,SP
01433,-23.577532450170306,-46.67054853595122,sao paulo,SP
01425,-23.57236070719598,-46.660890252438044,sao paulo,SP
01415,-23.552504769634727,-46.65660409019567,sao paulo,SP
01402,-23.567787000000003,-46.649099250000006,sao paulo,SP
01411,-23.5641124118818,-46.6645303395753,sao paulo,SP
01452,-23.57773070107914,-46.686496076317205,sao paulo,SP
01402,-23.578656941188882,-46.660826554315584,sao paulo,SP
01455,-23.582498730509496,-46.69090843865776,sao paulo,SP
01407,-23.574660977523198,-46.667855027612696,sao paulo,SP
01403,-23.569206244243738,-46.65382025575625,s?œo paulo,SP
01456,-23.578104855675463,-46.69030567415894,sao paulo,SP
01404,-23.569131540942895,-46.65631084096027,sao paulo,SP
01448,-23.57798952178431,-46.67776286955393,sao paulo,SP
01423,-23.571875085204006,-46.65371398459232,sao paulo,SP
01451,-23.58322660949848,-46.68389766224236,sao paulo,SP
01455,-23.581541493479133,-46.69181705037794,s?œo paulo,SP
01415,-23.55303556036128,-46.656949316406006,sao paulo,SP
01420,-23.56938311212421,-46.65088580016162,sao paulo,SP
01451,-23.585070666945565,-46.68197471218763,sao paulo,SP
01417,-23.559819191788296,-46.668311680131545,sao paulo,SP
01406,-23.576715451555277,-46.671185524294465,sao paulo,SP
01419,-23.556847578134878,-46.663709086184966,sao paulo,SP
01425,-23.571338405287005,-46.659779999999984,sao paulo,SP
01454,-23.58177256976156,-46.68583629071532,sao paulo,SP
01454,-23.583164814328537,-46.68832004801201,sao paulo,SP
01420,-23.56875311212421,-46.65164180016161,sao paulo,SP
01415,-23.562616537047756,-46.66841203664371,sao paulo,SP
01402,-23.578656941188882,-46.660826554315584,sao paulo,SP
01401,-23.57538559651848,-46.65718691736133,s?œo paulo,SP
01425,-23.57444483097695,-46.65860109922669,sao paulo,SP
01416,-23.560657544261108,-46.66823352943035,sao paulo,SP
01415,-23.552504769634727,-46.65660409019567,sao paulo,SP
01420,-23.56875311212421,-46.65164180016161,sao paulo,SP
01410,-23.56734947876394,-46.66555206939232,sao paulo,SP
01415,-23.551840037191976,-46.65455309547579,sao paulo,SP
01422,-23.568132698857436,-46.65626352025511,s?œo paulo,SP
01419,-23.558176958653075,-46.66222297544574,sao paulo,SP
01410,-23.565326269778954,-46.663433230221024,sao paulo,SP
01419,-23.564184946159592,-46.6552885649489,sao paulo,SP
01435,-23.580100383288148,-46.66765716847478,sao paulo,SP
01409,-23.566544716631043,-46.66130053358531,s?œo paulo,SP
01435,-23.578301828755254,-46.671151059264766,sao paulo,SP
01416,-23.55863616902304,-46.66613312476191,sao paulo,SP
01421,-23.566605359426365,-46.65646187039063,sao paulo,SP
01414,-23.55513589203073,-46.658751731202,sao paulo,SP
01435,-23.581447905442634,-46.670667200907126,sao paulo,SP
01420,-23.56851813765943,-46.65191532569683,sao paulo,SP
01417,-23.569898071786103,-46.47048889936751,sao paulo,SP
01405,-23.5677260111085,-46.657639902158266,s?œo paulo,SP
01409,-23.567027595331567,-46.663434145997975,sao paulo,SP
01425,-23.575054295314178,-46.65797423703036,sao paulo,SP
01417,-23.560765764354606,-46.66714391811421,sao paulo,SP
01452,-23.567582368024706,-46.69295141756596,sao paulo,SP
01451,-23.574318411284974,-46.688912920398806,sao paulo,SP
01403,-23.569851667493836,-46.65370444517863,sao paulo,SP
01419,-23.56641580405675,-46.65261828365742,sao paulo,SP
01452,-23.567582368024706,-46.69295141756596,sao paulo,SP
01454,-23.584684369409683,-46.689049927289474,s?œo paulo,SP
01407,-23.567756908967603,-46.65953033666111,sao paulo,SP
01435,-23.579418971406355,-46.67000682307109,sao paulo,SP
01455,-23.579378371631385,-46.6904253455479,sao paulo,SP
01421,-23.56129730835593,-46.66247246142304,s?œo paulo,SP
01414,-23.55513589203073,-46.658751731202,sao paulo,SP
01455,-23.5779184449112,-46.6945435841335,s?œo paulo,SP
01422,-23.56766469885744,-46.656772020255104,s?œo paulo,SP
01423,-23.56538917623641,-46.660984324167615,s?œo paulo,SP
01407,-23.58056184430716,-46.67900505314791,sao paulo,SP
01409,-23.566491774914855,-46.66149819830917,sao paulo,SP
01439,-23.56458409019567,-46.673377626435354,sao paulo,SP
